ref_id,ssim,batch_file,quality
0006730,0.22922766559500776,batch_1300-1400.arrow,LOW
0006731,0.3645092516982258,batch_1300-1400.arrow,LOW
0006734,0.6654737802145299,batch_1300-1400.arrow,HIGH
0006736,0.4554183931102327,batch_1300-1400.arrow,LOW
0006737,0.5458768390681662,batch_1300-1400.arrow,LOW
0006738,0.7663679135640921,batch_1300-1400.arrow,HIGH
0006739,0.5326483103683276,batch_1300-1400.arrow,LOW
0006740,0.2467577814244205,batch_1300-1400.arrow,LOW
0006741,0.5083445088645958,batch_1300-1400.arrow,LOW
0006742,0.009362014527251925,batch_1300-1400.arrow,LOW
0006743,0.7060730922506174,batch_1300-1400.arrow,HIGH
0006744,0.7457643558550947,batch_1300-1400.arrow,HIGH
0006745,0.7371297862624598,batch_1300-1400.arrow,HIGH
0006747,0.3185489229063763,batch_1300-1400.arrow,LOW
0006750,0.6130289550705875,batch_1300-1400.arrow,HIGH
0006751,0.3333260023642457,batch_1300-1400.arrow,LOW
0006752,0.7719200756361039,batch_1300-1400.arrow,HIGH
0006753,0.3069121187867571,batch_1300-1400.arrow,LOW
0006754,0.750955295737408,batch_1300-1400.arrow,HIGH
0006756,0.6106465115988041,batch_1300-1400.arrow,HIGH
0006757,0.41789603655805035,batch_1300-1400.arrow,LOW
0006758,0.3711326870841591,batch_1300-1400.arrow,LOW
0006761,0.6747990390953019,batch_1300-1400.arrow,HIGH
0006762,0.40341292567325354,batch_1300-1400.arrow,LOW
0006763,0.7121211549310177,batch_1300-1400.arrow,HIGH
0006764,0.6366034355864795,batch_1300-1400.arrow,HIGH
0006765,0.4422780332778529,batch_1300-1400.arrow,LOW
0006766,0.60790234841751,batch_1300-1400.arrow,HIGH
0006767,0.6243086646150806,batch_1300-1400.arrow,HIGH
0006768,0.5863110493583349,batch_1300-1400.arrow,LOW
0006769,0.43981989059912024,batch_1300-1400.arrow,LOW
0006770,0.6076960865867463,batch_1300-1400.arrow,HIGH
0006771,0.47679515349268725,batch_1300-1400.arrow,LOW
0006772,0.6571370873052792,batch_1300-1400.arrow,HIGH
0006774,0.7228458146668081,batch_1300-1400.arrow,HIGH
0006775,0.8185031201578559,batch_1300-1400.arrow,HIGH
0006776,0.6613596100517666,batch_1300-1400.arrow,HIGH
0006778,0.6633629600772072,batch_1300-1400.arrow,HIGH
0006779,0.617714498306438,batch_1300-1400.arrow,HIGH
0006780,0.7988862253127222,batch_1300-1400.arrow,HIGH
0006782,0.7588874744840511,batch_1300-1400.arrow,HIGH
0006784,0.8076586032224884,batch_1300-1400.arrow,HIGH
0006785,0.6860417639836717,batch_1300-1400.arrow,HIGH
0006786,0.7600534463183676,batch_1300-1400.arrow,HIGH
0006787,0.8269511067201262,batch_1300-1400.arrow,HIGH
0006788,0.7934824170826594,batch_1300-1400.arrow,HIGH
0006790,0.7343572441423452,batch_1300-1400.arrow,HIGH
0006791,0.22710626404271483,batch_1300-1400.arrow,LOW
0006792,0.7604240193974164,batch_1300-1400.arrow,HIGH
0006794,0.4919114273910714,batch_1300-1400.arrow,LOW
0006795,0.5122595633410935,batch_1300-1400.arrow,LOW
0006796,0.6455464368052376,batch_1300-1400.arrow,HIGH
0006797,0.8101545179594757,batch_1300-1400.arrow,HIGH
0006798,0.5942872425567395,batch_1300-1400.arrow,LOW
0006799,0.4885018408321944,batch_1300-1400.arrow,LOW
0006800,0.701940479050903,batch_1300-1400.arrow,HIGH
0006801,0.32848653564892966,batch_1300-1400.arrow,LOW
0006803,0.5352072265917805,batch_1300-1400.arrow,LOW
0006805,0.7625834140111344,batch_1300-1400.arrow,HIGH
0006806,0.5765908984527723,batch_1300-1400.arrow,LOW
0006807,0.7316411540250018,batch_1300-1400.arrow,HIGH
0006808,0.18402867567275316,batch_1300-1400.arrow,LOW
0006809,0.7639787724331789,batch_1300-1400.arrow,HIGH
