filename,ssim,in_range
hd1671.jpg,0.4832,NO
hd1672.jpg,0.6176,YES
hd1674.jpg,0.5583,YES
hd1673.jpg,0.2967,NO
hd1675.jpg,0.5285,YES
hd1677.jpg,0.5217,YES
hd1678.jpg,0.5714,YES
hd1676.jpg,0.3051,NO
hd1679.jpg,0.4362,NO
hd1680.jpg,0.4594,NO
hd1681.jpg,0.5766,YES
hd1683.jpg,0.4950,NO
hd1684.jpg,0.4976,NO
hd1682.jpg,0.5042,YES
hd1685.jpg,0.4544,NO
hd1686.jpg,0.4669,NO
hd1689.jpg,0.4929,NO
hd1687.jpg,0.4400,NO
hd1688.jpg,0.5340,YES
hd1691.jpg,0.5695,YES
hd1692.jpg,0.4823,NO
hd1694.jpg,0.5241,YES
hd1693.jpg,0.5793,YES
hd1696.jpg,0.3090,NO
hd1699.jpg,0.1362,NO
hd1698.jpg,0.4820,NO
hd1695.jpg,0.4761,NO
hd170.jpg,0.5847,YES
hd1700.jpg,0.4973,NO
hd1701.jpg,0.5615,YES
hd1703.jpg,0.5793,YES
hd1704.jpg,0.4443,NO
hd1706.jpg,0.5051,YES
hd1707.jpg,0.5578,YES
hd1708.jpg,0.4825,NO
hd1709.jpg,0.2005,NO
hd171.jpg,0.4994,NO
hd1711.jpg,0.4712,NO
hd1714.jpg,0.4576,NO
hd1713.jpg,0.4963,NO
hd1712.jpg,0.5474,YES
hd1715.jpg,0.4144,NO
hd1717.jpg,0.5581,YES
hd1716.jpg,0.5474,YES
hd1718.jpg,0.4295,NO
hd1719.jpg,0.5081,YES
hd1720.jpg,0.5717,YES
hd1721.jpg,0.5248,YES
hd1723.jpg,0.5627,YES
hd1722.jpg,0.4537,NO
hd1724.jpg,0.5352,YES
hd1726.jpg,0.4124,NO
hd1727.jpg,0.5127,YES
hd1725.jpg,0.5435,YES
hd1728.jpg,0.4353,NO
hd1729.jpg,0.4090,NO
hd1730.jpg,0.4784,NO
hd1732.jpg,0.4339,NO
hd1731.jpg,0.4625,NO
hd1733.jpg,0.5910,YES
hd1734.jpg,0.5269,YES
hd1735.jpg,0.5462,YES
