filename,ssim,in_range
hd1130.jpg,0.4022,NO
hd1131.jpg,0.2748,NO
hd1132.jpg,0.6633,YES
hd1133.jpg,0.3355,NO
hd1135.jpg,0.4008,NO
hd1134.jpg,0.3249,NO
hd1136.jpg,0.3991,NO
hd1137.jpg,0.4132,NO
hd1138.jpg,0.4268,NO
hd114.jpg,0.4036,NO
hd1139.jpg,0.4203,NO
hd1140.jpg,0.2851,NO
hd1141.jpg,0.5778,YES
hd1142.jpg,0.3844,NO
hd1143.jpg,0.4204,NO
hd1144.jpg,0.3832,NO
hd1146.jpg,0.6227,YES
hd1145.jpg,0.3940,NO
hd1147.jpg,0.3611,NO
hd1148.jpg,0.4328,NO
hd1149.jpg,0.4044,NO
hd1152.jpg,0.5831,YES
hd1150.jpg,0.3950,NO
hd1153.jpg,0.3996,NO
hd1154.jpg,0.3928,NO
hd1155.jpg,0.2708,NO
hd1156.jpg,0.3935,NO
hd1157.jpg,0.4107,NO
hd1160.jpg,0.6725,YES
hd1158.jpg,0.4135,NO
hd1159.jpg,0.3846,NO
hd1161.jpg,0.3472,NO
hd1162.jpg,0.3131,NO
hd1164.jpg,0.6080,YES
hd1163.jpg,0.4247,NO
hd1165.jpg,0.6072,YES
hd1166.jpg,0.4570,NO
hd1168.jpg,0.4922,NO
hd1169.jpg,0.3913,NO
hd1170.jpg,0.3945,NO
hd1171.jpg,0.3144,NO
hd1173.jpg,0.3911,NO
hd1172.jpg,0.3677,NO
hd1174.jpg,0.3788,NO
hd1176.jpg,0.5958,YES
hd1177.jpg,0.4028,NO
hd1178.jpg,0.3120,NO
hd1179.jpg,0.5080,YES
hd118.jpg,0.4999,NO
hd1180.jpg,0.3864,NO
hd1181.jpg,0.4090,NO
hd1182.jpg,0.4290,NO
hd1183.jpg,0.5197,YES
hd1188.jpg,0.6626,YES
hd1186.jpg,0.3162,NO
hd1185.jpg,0.4416,NO
hd1190.jpg,0.6814,YES
hd119.jpg,0.4018,NO
hd1201.jpg,0.5456,YES
hd1199.jpg,0.3456,NO
hd1202.jpg,0.5071,YES
hd1204.jpg,0.7527,YES
hd1203.jpg,0.4063,NO
hd1206.jpg,0.4408,NO
hd1209.jpg,0.3403,NO
hd1210.jpg,0.3521,NO
hd1211.jpg,0.2853,NO
hd1212.jpg,0.3338,NO
hd1213.jpg,0.3925,NO
hd1215.jpg,0.3606,NO
hd1214.jpg,0.3236,NO
hd1216.jpg,0.3354,NO
hd1218.jpg,0.6621,YES
hd1219.jpg,0.6137,YES
hd122.jpg,0.6095,YES
hd1220.jpg,0.3430,NO
hd1221.jpg,0.3019,NO
hd1223.jpg,0.3205,NO
hd1224.jpg,0.3527,NO
hd1225.jpg,0.6482,YES
hd1226.jpg,0.4364,NO
hd1228.jpg,0.3272,NO
hd1229.jpg,0.2420,NO
hd1230.jpg,0.4397,NO
hd1231.jpg,0.5487,YES
hd1232.jpg,0.5841,YES
hd1233.jpg,0.2050,NO
hd1234.jpg,0.4291,NO
hd1237.jpg,0.5868,YES
hd1236.jpg,0.5619,YES
hd1238.jpg,0.5191,YES
hd1239.jpg,0.3121,NO
hd1240.jpg,0.6358,YES
hd1242.jpg,0.4004,NO
hd1241.jpg,0.5047,YES
hd1243.jpg,0.4376,NO
hd1245.jpg,0.5644,YES
hd1244.jpg,0.3787,NO
hd1246.jpg,0.5276,YES
hd1247.jpg,0.2627,NO
hd1249.jpg,0.6621,YES
hd1250.jpg,0.4063,NO
hd1248.jpg,0.5549,YES
hd1251.jpg,0.1351,NO
hd1252.jpg,0.4629,NO
hd1253.jpg,0.6174,YES
hd1254.jpg,0.4000,NO
hd1255.jpg,0.3535,NO
hd1257.jpg,0.4792,NO
hd1258.jpg,0.6497,YES
hd1256.jpg,0.5210,YES
hd1259.jpg,0.6452,YES
hd126.jpg,0.3134,NO
hd1260.jpg,0.7588,YES
hd1261.jpg,0.6200,YES
hd1262.jpg,0.3727,NO
hd1264.jpg,0.6247,YES
hd1263.jpg,0.3216,NO
hd1265.jpg,0.3382,NO
hd1266.jpg,0.3301,NO
hd1267.jpg,0.1983,NO
hd1268.jpg,0.3701,NO
hd1269.jpg,0.3516,NO
hd1270.jpg,0.3887,NO
hd1271.jpg,0.3537,NO
hd1272.jpg,0.3647,NO
hd1273.jpg,0.3526,NO
hd1274.jpg,0.3914,NO
hd1275.jpg,0.4092,NO
hd1277.jpg,0.5350,YES
hd1276.jpg,0.3769,NO
hd1278.jpg,0.2472,NO
hd1279.jpg,0.3381,NO
hd128.jpg,0.6179,YES
hd1280.jpg,0.4113,NO
hd1281.jpg,0.3517,NO
hd1282.jpg,0.3466,NO
hd1283.jpg,0.4045,NO
hd1284.jpg,0.4246,NO
hd1285.jpg,0.3698,NO
hd1287.jpg,0.3542,NO
hd1288.jpg,0.4104,NO
hd1289.jpg,0.4691,NO
hd1291.jpg,0.6177,YES
hd1290.jpg,0.4168,NO
hd1292.jpg,0.3344,NO
hd1293.jpg,0.3676,NO
hd1294.jpg,0.3392,NO
hd1295.jpg,0.2996,NO
hd1296.jpg,0.3003,NO
hd1298.jpg,0.5726,YES
hd1297.jpg,0.4089,NO
hd1299.jpg,0.3424,NO
hd13.jpg,0.4190,NO
hd1300.jpg,0.3506,NO
hd1301.jpg,0.2021,NO
hd1302.jpg,0.3143,NO
hd1303.jpg,0.3754,NO
hd1305.jpg,0.6426,YES
hd1304.jpg,0.3792,NO
hd1307.jpg,0.4319,NO
hd131.jpg,0.5656,YES
hd1309.jpg,0.4407,NO
hd1310.jpg,0.5476,YES
hd1311.jpg,0.4894,NO
hd1313.jpg,0.4237,NO
hd1314.jpg,0.4011,NO
hd1315.jpg,0.4453,NO
hd1319.jpg,0.6710,YES
hd1317.jpg,0.4466,NO
hd1318.jpg,0.4692,NO
hd1320.jpg,0.3293,NO
hd1323.jpg,0.4927,NO
hd1322.jpg,0.2784,NO
hd1324.jpg,0.3744,NO
hd1326.jpg,0.2877,NO
hd1327.jpg,0.2043,NO
hd1329.jpg,0.3584,NO
hd1330.jpg,0.2865,NO
hd1331.jpg,0.3441,NO
hd1332.jpg,0.4207,NO
hd1334.jpg,0.6000,YES
hd1333.jpg,0.4126,NO
hd1336.jpg,0.5507,YES
hd1337.jpg,0.3459,NO
hd1338.jpg,0.3914,NO
hd1339.jpg,0.3438,NO
hd1340.jpg,0.3555,NO
hd1341.jpg,0.3543,NO
hd1342.jpg,0.3411,NO
hd1343.jpg,0.3331,NO
hd1344.jpg,0.5378,YES
hd1345.jpg,0.4015,NO
hd1348.jpg,0.5803,YES
hd1349.jpg,0.4813,NO
hd1350.jpg,0.5800,YES
hd1351.jpg,0.4827,NO
hd1352.jpg,0.4358,NO
hd1353.jpg,0.3094,NO
hd1354.jpg,0.4050,NO
hd1355.jpg,0.3576,NO
hd1356.jpg,0.2845,NO
hd1357.jpg,0.3706,NO
hd1358.jpg,0.4291,NO
hd1360.jpg,0.5113,YES
hd1359.jpg,0.5748,YES
hd1361.jpg,0.3606,NO
hd1363.jpg,0.3236,NO
hd1362.jpg,0.3918,NO
hd1365.jpg,0.3933,NO
hd1364.jpg,0.3520,NO
hd1367.jpg,0.3507,NO
hd1368.jpg,0.3676,NO
hd1369.jpg,0.3797,NO
hd137.jpg,0.2945,NO
hd1370.jpg,0.4298,NO
hd1371.jpg,0.4072,NO
hd1372.jpg,0.6133,YES
hd1373.jpg,0.3583,NO
hd1374.jpg,0.6884,YES
hd1375.jpg,0.3726,NO
hd1377.jpg,0.2617,NO
hd1378.jpg,0.5408,YES
hd1379.jpg,0.4307,NO
hd1380.jpg,0.3742,NO
hd1381.jpg,0.3376,NO
hd1382.jpg,0.3176,NO
hd1383.jpg,0.3489,NO
hd1384.jpg,0.6858,YES
hd1385.jpg,0.3467,NO
hd1386.jpg,0.4813,NO
hd1387.jpg,0.4583,NO
hd1388.jpg,0.1853,NO
hd1389.jpg,0.4666,NO
hd1390.jpg,0.4086,NO
hd1391.jpg,0.3250,NO
hd1392.jpg,0.4217,NO
hd1393.jpg,0.4018,NO
hd1394.jpg,0.3547,NO
hd1396.jpg,0.3407,NO
hd1395.jpg,0.5340,YES
hd1397.jpg,0.3865,NO
hd1398.jpg,0.3363,NO
hd1399.jpg,0.3228,NO
hd14.jpg,0.3032,NO
hd1400.jpg,0.4293,NO
hd1401.jpg,0.4144,NO
hd1402.jpg,0.4904,NO
hd1403.jpg,0.2159,NO
hd1404.jpg,0.4400,NO
hd1406.jpg,0.3844,NO
hd1407.jpg,0.4130,NO
hd1409.jpg,0.2966,NO
hd1410.jpg,0.4024,NO
hd1411.jpg,0.7259,YES
hd1412.jpg,0.4300,NO
hd1413.jpg,0.3966,NO
hd1414.jpg,0.4448,NO
hd1415.jpg,0.3851,NO
hd1417.jpg,0.3957,NO
hd1418.jpg,0.3708,NO
hd1419.jpg,0.3575,NO
hd142.jpg,0.3797,NO
hd1420.jpg,0.4181,NO
hd1421.jpg,0.4440,NO
hd1422.jpg,0.3824,NO
hd1423.jpg,0.2415,NO
hd1424.jpg,0.2368,NO
hd1426.jpg,0.2845,NO
hd1427.jpg,0.1916,NO
hd1428.jpg,0.4054,NO
hd1429.jpg,0.4034,NO
hd143.jpg,0.4504,NO
hd1430.jpg,0.3778,NO
hd1431.jpg,0.3917,NO
hd1432.jpg,0.5627,YES
hd1434.jpg,0.3204,NO
hd1433.jpg,0.2417,NO
hd1436.jpg,0.3107,NO
hd1437.jpg,0.2996,NO
hd1438.jpg,0.4658,NO
hd1439.jpg,0.3580,NO
hd1440.jpg,0.3770,NO
hd1441.jpg,0.3461,NO
hd1442.jpg,0.4109,NO
hd1443.jpg,0.4853,NO
hd1445.jpg,0.3621,NO
hd1446.jpg,0.3541,NO
hd1448.jpg,0.3166,NO
hd1447.jpg,0.2281,NO
hd1450.jpg,0.6060,YES
hd1449.jpg,0.2984,NO
hd1451.jpg,0.4847,NO
hd1452.jpg,0.2716,NO
hd1453.jpg,0.3179,NO
hd1454.jpg,0.5127,YES
hd1455.jpg,0.1867,NO
hd1456.jpg,0.1269,NO
hd1458.jpg,0.7710,YES
hd1457.jpg,0.4465,NO
hd1459.jpg,0.4228,NO
hd1460.jpg,0.4419,NO
hd1461.jpg,0.4341,NO
hd1462.jpg,0.4361,NO
hd1463.jpg,0.3637,NO
hd1464.jpg,0.5713,YES
hd1465.jpg,0.4587,NO
hd1466.jpg,0.4715,NO
hd1467.jpg,0.3035,NO
hd1468.jpg,0.4407,NO
hd1469.jpg,0.4164,NO
hd1470.jpg,0.4743,NO
hd1471.jpg,0.1741,NO
hd1473.jpg,0.4508,NO
hd1475.jpg,0.2158,NO
hd1474.jpg,0.3943,NO
hd1476.jpg,0.2635,NO
hd1477.jpg,0.4172,NO
hd1480.jpg,0.5072,YES
hd1478.jpg,0.3750,NO
hd1481.jpg,0.4119,NO
hd1482.jpg,0.6765,YES
hd1483.jpg,0.4141,NO
hd1484.jpg,0.4142,NO
hd1485.jpg,0.3504,NO
hd1486.jpg,0.4758,NO
hd1487.jpg,0.4540,NO
hd1488.jpg,0.1935,NO
hd1489.jpg,0.4923,NO
hd1490.jpg,0.3522,NO
hd1491.jpg,0.4128,NO
hd1492.jpg,0.4447,NO
hd1493.jpg,0.3556,NO
hd1494.jpg,0.2511,NO
hd1496.jpg,0.4202,NO
hd1497.jpg,0.3529,NO
hd1498.jpg,0.2784,NO
hd1499.jpg,0.4688,NO
hd1500.jpg,0.3908,NO
hd1501.jpg,0.2707,NO
hd1502.jpg,0.2896,NO
hd1503.jpg,0.4191,NO
hd1504.jpg,0.4122,NO
hd1505.jpg,0.4088,NO
hd1506.jpg,0.6371,YES
hd1507.jpg,0.3359,NO
hd1508.jpg,0.1857,NO
hd1510.jpg,0.3513,NO
hd1509.jpg,0.6715,YES
hd1511.jpg,0.2865,NO
hd1512.jpg,0.2795,NO
hd1514.jpg,0.3381,NO
hd1517.jpg,0.4935,NO
hd1518.jpg,0.2641,NO
hd1519.jpg,0.2656,NO
hd1520.jpg,0.3410,NO
hd1521.jpg,0.3417,NO
hd1523.jpg,0.3531,NO
hd1524.jpg,0.2141,NO
hd1526.jpg,0.4477,NO
hd1527.jpg,0.3526,NO
hd1528.jpg,0.2136,NO
hd1529.jpg,0.3055,NO
hd1531.jpg,0.5521,YES
hd153.jpg,0.6518,YES
hd1530.jpg,0.3651,NO
hd1532.jpg,0.3119,NO
hd1533.jpg,0.3068,NO
hd1534.jpg,0.3360,NO
hd1535.jpg,0.4756,NO
hd1536.jpg,0.3301,NO
hd1537.jpg,0.1219,NO
hd1538.jpg,0.3921,NO
hd1539.jpg,0.3074,NO
hd154.jpg,0.4063,NO
hd1540.jpg,0.7550,YES
hd1541.jpg,0.2744,NO
hd1542.jpg,0.3349,NO
hd1543.jpg,0.5965,YES
hd1544.jpg,0.4085,NO
hd1545.jpg,0.2989,NO
hd1546.jpg,0.2863,NO
hd1547.jpg,0.3144,NO
hd1549.jpg,0.3705,NO
hd1548.jpg,0.0410,NO
hd155.jpg,0.5162,YES
hd1550.jpg,0.4010,NO
hd1552.jpg,0.3611,NO
hd1553.jpg,0.2965,NO
hd1554.jpg,0.3191,NO
hd1551.jpg,0.6002,YES
hd1555.jpg,0.6059,YES
hd1556.jpg,0.2881,NO
hd1558.jpg,0.3126,NO
hd1559.jpg,0.3438,NO
hd156.jpg,0.3473,NO
hd1560.jpg,0.3639,NO
hd1561.jpg,0.3144,NO
hd1562.jpg,0.3885,NO
hd1563.jpg,0.4034,NO
hd1564.jpg,0.4179,NO
hd1565.jpg,0.3850,NO
hd1566.jpg,0.3479,NO
hd1568.jpg,0.2575,NO
hd1567.jpg,0.3188,NO
hd1569.jpg,0.3441,NO
hd1570.jpg,0.5140,YES
hd1571.jpg,0.4211,NO
hd1572.jpg,0.3968,NO
hd1573.jpg,0.3182,NO
hd1574.jpg,0.5014,YES
hd1577.jpg,0.3482,NO
hd1575.jpg,0.4736,NO
hd1576.jpg,0.3509,NO
hd1578.jpg,0.7118,YES
hd158.jpg,0.3874,NO
hd1580.jpg,0.3616,NO
hd1581.jpg,0.6663,YES
hd1582.jpg,0.4432,NO
hd1583.jpg,0.3234,NO
hd1585.jpg,0.3855,NO
hd1584.jpg,0.3758,NO
hd1586.jpg,0.4467,NO
hd1587.jpg,0.3218,NO
hd1588.jpg,0.3640,NO
hd1589.jpg,0.3993,NO
hd1590.jpg,0.2693,NO
hd1591.jpg,0.5242,YES
hd1592.jpg,0.5352,YES
hd1595.jpg,0.5909,YES
hd1593.jpg,0.5210,YES
hd1594.jpg,0.1448,NO
hd1596.jpg,0.2259,NO
hd1598.jpg,0.4001,NO
hd1597.jpg,0.3432,NO
hd1599.jpg,0.4586,NO
hd1600.jpg,0.2905,NO
hd1601.jpg,0.4431,NO
hd1602.jpg,0.3796,NO
hd1603.jpg,0.3708,NO
hd1604.jpg,0.4435,NO
hd1605.jpg,0.5403,YES
hd1606.jpg,0.2517,NO
hd1607.jpg,0.3209,NO
hd1608.jpg,0.3611,NO
hd1609.jpg,0.4219,NO
hd1610.jpg,0.3306,NO
hd1611.jpg,0.0653,NO
hd1612.jpg,0.2459,NO
hd1614.jpg,0.3885,NO
hd1615.jpg,0.1463,NO
hd1616.jpg,0.4451,NO
hd1618.jpg,0.5327,YES
hd1619.jpg,0.4192,NO
hd1620.jpg,0.3097,NO
hd1621.jpg,0.3135,NO
hd1622.jpg,0.4902,NO
hd1623.jpg,0.3332,NO
hd1624.jpg,0.3713,NO
hd1625.jpg,0.4194,NO
hd1627.jpg,0.3269,NO
hd1628.jpg,0.5697,YES
hd1632.jpg,0.2717,NO
hd1633.jpg,0.4713,NO
hd1634.jpg,0.5035,YES
hd1635.jpg,0.4832,NO
hd1636.jpg,0.3127,NO
hd1637.jpg,0.2007,NO
hd1638.jpg,0.5591,YES
hd1639.jpg,0.4935,NO
hd1641.jpg,0.5490,YES
hd1640.jpg,0.7563,YES
hd1642.jpg,0.5223,YES
hd1643.jpg,0.2124,NO
hd1644.jpg,0.4608,NO
hd1646.jpg,0.4408,NO
hd1647.jpg,0.5030,YES
hd1649.jpg,0.5382,YES
hd1650.jpg,0.3747,NO
hd1651.jpg,0.5124,YES
hd1652.jpg,0.5191,YES
hd1653.jpg,0.1947,NO
hd1654.jpg,0.5604,YES
hd1655.jpg,0.4822,NO
hd1657.jpg,0.4535,NO
hd1656.jpg,0.5168,YES
hd1659.jpg,0.3447,NO
hd1660.jpg,0.4312,NO
hd1661.jpg,0.4490,NO
hd1662.jpg,0.4734,NO
hd1663.jpg,0.3929,NO
hd1664.jpg,0.5470,YES
hd1665.jpg,0.6009,YES
hd1666.jpg,0.3895,NO
hd1667.jpg,0.5877,YES
hd1668.jpg,0.4483,NO
hd1669.jpg,0.7532,YES
hd1670.jpg,0.4860,NO
hd1671.jpg,0.2348,NO
hd1672.jpg,0.4831,NO
hd1673.jpg,0.4465,NO
hd1674.jpg,0.4576,NO
hd1675.jpg,0.4603,NO
hd1676.jpg,0.2967,NO
hd1677.jpg,0.6110,YES
hd1678.jpg,0.6024,YES
hd1681.jpg,0.6576,YES
hd1679.jpg,0.4772,NO
hd1680.jpg,0.4235,NO
hd1682.jpg,0.5492,YES
hd1683.jpg,0.4580,NO
hd1684.jpg,0.1656,NO
hd1685.jpg,0.4130,NO
hd1686.jpg,0.4500,NO
hd1687.jpg,0.3901,NO
hd1689.jpg,0.5841,YES
hd1688.jpg,0.4799,NO
hd1691.jpg,0.4773,NO
hd1692.jpg,0.4780,NO
hd1694.jpg,0.5373,YES
hd1695.jpg,0.3801,NO
hd1693.jpg,0.5796,YES
hd1696.jpg,0.4733,NO
hd1699.jpg,0.5073,YES
hd1698.jpg,0.4145,NO
hd170.jpg,0.6060,YES
hd1701.jpg,0.3240,NO
hd1700.jpg,0.4794,NO
hd1703.jpg,0.3414,NO
hd1704.jpg,0.4342,NO
hd1706.jpg,0.4828,NO
hd1707.jpg,0.4819,NO
hd1709.jpg,0.3853,NO
hd171.jpg,0.4687,NO
hd1708.jpg,0.4729,NO
hd1711.jpg,0.4110,NO
hd1712.jpg,0.4254,NO
hd1713.jpg,0.5332,YES
hd1714.jpg,0.3253,NO
hd1715.jpg,0.3907,NO
hd1716.jpg,0.6352,YES
hd1718.jpg,0.2963,NO
hd1717.jpg,0.5499,YES
hd1719.jpg,0.6951,YES
hd1720.jpg,0.2266,NO
hd1721.jpg,0.6183,YES
hd1722.jpg,0.4184,NO
hd1723.jpg,0.5195,YES
hd1724.jpg,0.6212,YES
hd1725.jpg,0.3594,NO
hd1726.jpg,0.2941,NO
hd1727.jpg,0.5728,YES
hd1728.jpg,0.4967,NO
hd1729.jpg,0.4236,NO
hd1730.jpg,0.3856,NO
hd1731.jpg,0.3208,NO
hd1732.jpg,0.4175,NO
hd1733.jpg,0.5718,YES
hd1734.jpg,0.1722,NO
hd1735.jpg,0.4422,NO
hd1736.jpg,0.5610,YES
hd1737.jpg,0.3495,NO
hd1738.jpg,0.5653,YES
hd1739.jpg,0.5458,YES
hd1740.jpg,0.5461,YES
hd1741.jpg,0.4248,NO
hd1743.jpg,0.6108,YES
hd1742.jpg,0.4733,NO
hd1745.jpg,0.5284,YES
hd1744.jpg,0.3023,NO
hd1746.jpg,0.3992,NO
hd1747.jpg,0.5405,YES
hd1748.jpg,0.3115,NO
hd1749.jpg,0.4558,NO
hd1750.jpg,0.4933,NO
hd1751.jpg,0.6312,YES
hd1752.jpg,0.2063,NO
hd1755.jpg,0.4429,NO
hd1753.jpg,0.4879,NO
hd1756.jpg,0.5249,YES
hd176.jpg,0.4540,NO
hd1757.jpg,0.3147,NO
hd1761.jpg,0.6799,YES
hd1760.jpg,0.5312,YES
hd1762.jpg,0.6340,YES
hd1764.jpg,0.6691,YES
hd1763.jpg,0.6109,YES
hd1765.jpg,0.6282,YES
hd1766.jpg,0.5923,YES
hd1768.jpg,0.6233,YES
hd1767.jpg,0.5007,YES
hd1769.jpg,0.1506,NO
hd1770.jpg,0.4782,NO
hd1771.jpg,0.5804,YES
hd1772.jpg,0.6413,YES
hd1773.jpg,0.5688,YES
hd1774.jpg,0.6171,YES
hd1775.jpg,0.6445,YES
hd1776.jpg,0.6006,YES
hd1777.jpg,0.5927,YES
hd1778.jpg,0.5962,YES
hd1779.jpg,0.5963,YES
hd1780.jpg,0.5682,YES
hd1781.jpg,0.3998,NO
hd1782.jpg,0.3226,NO
hd1783.jpg,0.6429,YES
hd1784.jpg,0.6779,YES
hd1786.jpg,0.6156,YES
hd1787.jpg,0.5971,YES
hd1788.jpg,0.6183,YES
hd1790.jpg,0.5888,YES
hd1793.jpg,0.5651,YES
hd1797.jpg,0.4098,NO
hd1794.jpg,0.4177,NO
hd1795.jpg,0.4594,NO
hd1798.jpg,0.5398,YES
hd1799.jpg,0.4796,NO
hd1800.jpg,0.6478,YES
hd180.jpg,0.5274,YES
hd1801.jpg,0.5870,YES
hd1802.jpg,0.5898,YES
hd1804.jpg,0.5090,YES
hd1803.jpg,0.3103,NO
hd1805.jpg,0.5698,YES
hd1806.jpg,0.3876,NO
hd1807.jpg,0.5938,YES
hd1809.jpg,0.6132,YES
hd1808.jpg,0.5148,YES
hd181.jpg,0.4656,NO
hd1810.jpg,0.6069,YES
hd1811.jpg,0.5673,YES
hd1812.jpg,0.6537,YES
hd1813.jpg,0.5740,YES
hd1814.jpg,0.4359,NO
hd1815.jpg,0.3517,NO
hd1816.jpg,0.4837,NO
hd1817.jpg,0.4446,NO
hd1819.jpg,0.3757,NO
hd1818.jpg,0.4250,NO
hd182.jpg,0.5448,YES
hd1820.jpg,0.2467,NO
hd1821.jpg,0.3917,NO
hd1822.jpg,0.4420,NO
hd1823.jpg,0.3799,NO
hd1826.jpg,0.6268,YES
hd1824.jpg,0.5020,YES
hd1825.jpg,0.3292,NO
hd1828.jpg,0.3115,NO
hd1829.jpg,0.4043,NO
hd1830.jpg,0.3915,NO
hd1831.jpg,0.4236,NO
hd1832.jpg,0.3334,NO
hd1833.jpg,0.2518,NO
hd1834.jpg,0.4181,NO
hd1835.jpg,0.4501,NO
hd1836.jpg,0.4313,NO
hd1838.jpg,0.4154,NO
hd1839.jpg,0.1558,NO
hd1840.jpg,0.3899,NO
hd1841.jpg,0.4580,NO
hd1843.jpg,0.4150,NO
hd1844.jpg,0.4927,NO
hd1845.jpg,0.4739,NO
hd1846.jpg,0.5120,YES
hd1847.jpg,0.5336,YES
hd1848.jpg,0.3699,NO
hd1849.jpg,0.5119,YES
hd1850.jpg,0.4469,NO
hd1851.jpg,0.4352,NO
hd1852.jpg,0.5028,YES
hd1853.jpg,0.3915,NO
hd1854.jpg,0.4670,NO
hd1855.jpg,0.4409,NO
hd1858.jpg,0.5633,YES
hd1857.jpg,0.4713,NO
hd1860.jpg,0.4851,NO
hd1861.jpg,0.3568,NO
hd1862.jpg,0.3968,NO
hd1863.jpg,0.4606,NO
hd1864.jpg,0.4936,NO
hd1865.jpg,0.5512,YES
hd1866.jpg,0.4247,NO
hd1867.jpg,0.1716,NO
hd1869.jpg,0.4573,NO
hd1870.jpg,0.3719,NO
hd1872.jpg,0.5791,YES
hd1873.jpg,0.3524,NO
hd1874.jpg,0.4732,NO
hd1875.jpg,0.4527,NO
hd1877.jpg,0.2140,NO
hd1878.jpg,0.4772,NO
hd1879.jpg,0.3735,NO
hd1881.jpg,0.3823,NO
hd1882.jpg,0.4215,NO
hd1880.jpg,0.4582,NO
hd1883.jpg,0.4009,NO
hd1884.jpg,0.2973,NO
hd1885.jpg,0.4104,NO
hd1886.jpg,0.1787,NO
hd1888.jpg,0.5906,YES
hd1887.jpg,0.3881,NO
hd1889.jpg,0.1533,NO
hd1890.jpg,0.4047,NO
hd1891.jpg,0.3522,NO
hd1892.jpg,0.4383,NO
hd1893.jpg,0.3551,NO
hd1894.jpg,0.4476,NO
hd1896.jpg,0.5860,YES
hd1895.jpg,0.5737,YES
hd1899.jpg,0.4370,NO
hd19.jpg,0.6965,YES
